year_month,location,date,irradiance,temp_c
2018-04,Hualien,2018-04-15 12:00:00,4.079883333333333,24.008333333333333
2018-04,Kaohsiung,2018-04-15 12:00:00,5.31518,25.185333333333332
2018-04,Miaoli,2018-04-15 12:00:00,4.86616,22.858333333333334
2018-04,Pingtung,2018-04-15 12:00:00,5.31518,25.474
2018-04,Taichung,2018-04-15 12:00:00,4.86616,23.697666666666667
2018-04,Tainan,2018-04-15 12:00:00,4.926333333333333,24.895
2018-04,Taipei,2018-04-15 12:00:00,4.636716666666667,21.461666666666666
2018-04,Taitung,2018-04-15 12:00:00,4.647976666666667,21.957
2018-04,Taoyuan,2018-04-15 12:00:00,4.276446666666667,21.461666666666666
2018-04,Yunlin,2018-04-15 12:00:00,4.926333333333333,22.014333333333333
2018-05,Changhua,2018-05-16 00:00:00,6.222506451612903,27.137096774193548
2018-05,Chiayi,2018-05-16 00:00:00,5.98551935483871,25.37483870967742
2018-05,Hsinchu,2018-05-16 00:00:00,6.222506451612903,25.787419354838708
2018-05,Hualien,2018-05-16 00:00:00,5.847967741935484,27.293225806451613
2018-05,Kaohsiung,2018-05-16 00:00:00,6.412954838709678,27.855483870967742
2018-05,Miaoli,2018-05-16 00:00:00,6.222506451612903,26.009677419354837
2018-05,Pingtung,2018-05-16 00:00:00,6.412954838709678,28.17290322580645
2018-05,Taichung,2018-05-16 00:00:00,6.222506451612903,27.137096774193548
2018-05,Tainan,2018-05-16 00:00:00,5.98551935483871,27.80548387096774
2018-05,Taipei,2018-05-16 00:00:00,5.817925806451614,25.787419354838708
2018-05,Taitung,2018-05-16 00:00:00,6.397961290322581,25.69741935483871
2018-05,Taoyuan,2018-05-16 00:00:00,5.497296774193549,25.787419354838708
2018-05,Yunlin,2018-05-16 00:00:00,5.98551935483871,25.37483870967742
2018-06,Changhua,2018-06-15 12:00:00,5.352596666666667,27.270333333333333
2018-06,Chiayi,2018-06-15 12:00:00,5.066683333333333,25.101666666666667
2018-06,Hsinchu,2018-06-15 12:00:00,5.352596666666667,26.286
2018-06,Hualien,2018-06-15 12:00:00,5.0626266666666675,28.312
2018-06,Kaohsiung,2018-06-15 12:00:00,5.255626666666667,28.758333333333333
2018-06,Miaoli,2018-06-15 12:00:00,5.352596666666667,26.800333333333334
2018-06,Pingtung,2018-06-15 12:00:00,5.255626666666667,28.084666666666667
2018-06,Taichung,2018-06-15 12:00:00,5.352596666666667,27.270333333333333
2018-06,Tainan,2018-06-15 12:00:00,5.066683333333333,28.526999999999997
2018-06,Taipei,2018-06-15 12:00:00,5.1601333333333335,26.286
2018-06,Taitung,2018-06-15 12:00:00,5.37612,26.076999999999998
2018-06,Taoyuan,2018-06-15 12:00:00,4.849966666666666,26.286
2018-06,Yunlin,2018-06-15 12:00:00,5.066683333333333,25.101666666666667
2018-07,Changhua,2018-07-16 00:00:00,5.89028064516129,27.052258064516128
2018-07,Chiayi,2018-07-16 00:00:00,5.286654838709677,24.68967741935484
2018-07,Hsinchu,2018-07-16 00:00:00,5.89028064516129,27.366774193548387
2018-07,Hualien,2018-07-16 00:00:00,5.664993548387097,28.749354838709678
2018-07,Kaohsiung,2018-07-16 00:00:00,5.537641935483871,29.254193548387097
2018-07,Miaoli,2018-07-16 00:00:00,5.89028064516129,27.466129032258067
2018-07,Pingtung,2018-07-16 00:00:00,5.537641935483871,27.763870967741934
2018-07,Taichung,2018-07-16 00:00:00,5.89028064516129,27.052258064516128
2018-07,Tainan,2018-07-16 00:00:00,5.286654838709677,28.958064516129035
2018-07,Taipei,2018-07-16 00:00:00,6.168525806451613,27.366774193548387
2018-07,Taitung,2018-07-16 00:00:00,6.0350677419354835,25.789354838709677
2018-07,Taoyuan,2018-07-16 00:00:00,5.363803225806452,27.366774193548387
2018-07,Yunlin,2018-07-16 00:00:00,5.286654838709677,24.68967741935484
2018-08,Changhua,2018-08-16 00:00:00,5.117083870967742,26.547096774193548
2018-08,Chiayi,2018-08-16 00:00:00,4.409554838709678,24.100322580645162
2018-08,Hsinchu,2018-08-16 00:00:00,5.117083870967742,27.293225806451613
2018-08,Hualien,2018-08-16 00:00:00,4.753187096774194,29.065806451612904
2018-08,Kaohsiung,2018-08-16 00:00:00,4.066506451612903,29.04612903225806
2018-08,Miaoli,2018-08-16 00:00:00,5.117083870967742,27.176774193548386
2018-08,Pingtung,2018-08-16 00:00:00,4.066506451612903,27.291612903225804
2018-08,Taichung,2018-08-16 00:00:00,5.117083870967742,26.547096774193548
2018-08,Tainan,2018-08-16 00:00:00,4.409554838709678,28.662580645161288
2018-08,Taipei,2018-08-16 00:00:00,5.468083870967742,27.293225806451613
2018-08,Taitung,2018-08-16 00:00:00,4.882835483870967,25.97967741935484
2018-08,Taoyuan,2018-08-16 00:00:00,4.712361290322581,27.293225806451613
2018-08,Yunlin,2018-08-16 00:00:00,4.409554838709678,24.100322580645162
2018-09,Changhua,2018-09-15 12:00:00,5.115213333333333,26.20266666666667
2018-09,Chiayi,2018-09-15 12:00:00,5.156916666666667,24.065333333333335
2018-09,Hsinchu,2018-09-15 12:00:00,5.115213333333333,25.985333333333337
2018-09,Hualien,2018-09-15 12:00:00,5.262653333333334,27.988666666666667
2018-09,Kaohsiung,2018-09-15 12:00:00,5.384523333333333,28.362333333333332
2018-09,Miaoli,2018-09-15 12:00:00,5.115213333333333,26.403333333333332
2018-09,Pingtung,2018-09-15 12:00:00,5.384523333333333,27.268666666666665
2018-09,Taichung,2018-09-15 12:00:00,5.115213333333333,26.20266666666667
2018-09,Tainan,2018-09-15 12:00:00,5.156916666666667,27.846
2018-09,Taipei,2018-09-15 12:00:00,4.9260866666666665,25.985333333333337
2018-09,Taitung,2018-09-15 12:00:00,5.581413333333333,24.883333333333333
2018-09,Taoyuan,2018-09-15 12:00:00,4.6476733333333335,25.985333333333337
2018-09,Yunlin,2018-09-15 12:00:00,5.156916666666667,24.065333333333335
2018-10,Changhua,2018-10-16 00:00:00,4.3595,23.412258064516127
2018-10,Chiayi,2018-10-16 00:00:00,4.563845161290322,21.510322580645163
2018-10,Hsinchu,2018-10-16 00:00:00,4.3595,21.50516129032258
2018-10,Hualien,2018-10-16 00:00:00,3.496722580645161,25.44677419354839
2018-10,Kaohsiung,2018-10-16 00:00:00,4.639132258064516,26.478387096774195
2018-10,Miaoli,2018-10-16 00:00:00,4.3595,23.246129032258064
2018-10,Pingtung,2018-10-16 00:00:00,4.639132258064516,25.608064516129033
2018-10,Taichung,2018-10-16 00:00:00,4.3595,23.412258064516127
2018-10,Tainan,2018-10-16 00:00:00,4.563845161290322,25.541290322580643
2018-10,Taipei,2018-10-16 00:00:00,3.101358064516129,21.50516129032258
2018-10,Taitung,2018-10-16 00:00:00,3.932625806451613,22.470000000000002
2018-10,Taoyuan,2018-10-16 00:00:00,3.382948387096774,21.50516129032258
2018-10,Yunlin,2018-10-16 00:00:00,4.563845161290322,21.510322580645163
2018-11,Changhua,2018-11-15 12:00:00,3.0223099999999996,22.80366666666667
2018-11,Chiayi,2018-11-15 12:00:00,3.627886666666667,21.095666666666666
2018-11,Hsinchu,2018-11-15 12:00:00,3.0223099999999996,20.61733333333333
2018-11,Hualien,2018-11-15 12:00:00,2.9289133333333335,24.522
2018-11,Kaohsiung,2018-11-15 12:00:00,3.82389,25.552666666666667
2018-11,Miaoli,2018-11-15 12:00:00,3.0223099999999996,22.43433333333333
2018-11,Pingtung,2018-11-15 12:00:00,3.82389,24.947
2018-11,Taichung,2018-11-15 12:00:00,3.0223099999999996,22.80366666666667
2018-11,Tainan,2018-11-15 12:00:00,3.627886666666667,24.641000000000002
2018-11,Taipei,2018-11-15 12:00:00,2.32374,20.61733333333333
2018-11,Taitung,2018-11-15 12:00:00,3.20758,21.65666666666667
2018-11,Taoyuan,2018-11-15 12:00:00,2.8384266666666664,20.61733333333333
2018-11,Yunlin,2018-11-15 12:00:00,3.627886666666667,21.095666666666666
2018-12,Changhua,2018-12-16 00:00:00,2.6884322580645166,20.891290322580645
2018-12,Chiayi,2018-12-16 00:00:00,3.5689387096774197,19.450645161290325
2018-12,Hsinchu,2018-12-16 00:00:00,2.6884322580645166,17.63032258064516
2018-12,Hualien,2018-12-16 00:00:00,2.809387096774193,22.56096774193548
2018-12,Kaohsiung,2018-12-16 00:00:00,3.69598064516129,23.91290322580645
2018-12,Miaoli,2018-12-16 00:00:00,2.6884322580645166,19.937741935483867
2018-12,Pingtung,2018-12-16 00:00:00,3.69598064516129,23.350967741935484
2018-12,Taichung,2018-12-16 00:00:00,2.6884322580645166,20.891290322580645
2018-12,Tainan,2018-12-16 00:00:00,3.5689387096774197,22.71741935483871
2018-12,Taipei,2018-12-16 00:00:00,1.9569032258064516,17.63032258064516
2018-12,Taitung,2018-12-16 00:00:00,2.7866806451612907,19.699354838709677
2018-12,Taoyuan,2018-12-16 00:00:00,2.775703225806452,17.63032258064516
2018-12,Yunlin,2018-12-16 00:00:00,3.5689387096774197,19.450645161290325
2019-01,Changhua,2019-01-16 00:00:00,2.8676774193548384,18.899354838709677
2019-01,Chiayi,2019-01-16 00:00:00,3.4483193548387097,17.895806451612902
2019-01,Hsinchu,2019-01-16 00:00:00,2.8676774193548384,15.964516129032257
2019-01,Hualien,2019-01-16 00:00:00,2.4815548387096777,21.739032258064515
2019-01,Kaohsiung,2019-01-16 00:00:00,3.488925806451613,23.003225806451614
2019-01,Miaoli,2019-01-16 00:00:00,2.8676774193548384,17.941290322580645
2019-01,Pingtung,2019-01-16 00:00:00,3.488925806451613,22.28774193548387
2019-01,Taichung,2019-01-16 00:00:00,2.8676774193548384,18.899354838709677
2019-01,Tainan,2019-01-16 00:00:00,3.4483193548387097,21.201290322580647
2019-01,Taipei,2019-01-16 00:00:00,2.151951612903226,15.964516129032257
2019-01,Taitung,2019-01-16 00:00:00,2.6507612903225803,18.821290322580648
2019-01,Taoyuan,2019-01-16 00:00:00,2.5466870967741935,15.964516129032257
2019-01,Yunlin,2019-01-16 00:00:00,3.4483193548387097,17.895806451612902
2019-02,Changhua,2019-02-14 12:00:00,2.7357857142857145,20.26607142857143
2019-02,Chiayi,2019-02-14 12:00:00,4.1818607142857145,19.508928571428573
2019-02,Hsinchu,2019-02-14 12:00:00,2.7357857142857145,16.767500000000002
2019-02,Hualien,2019-02-14 12:00:00,3.3450785714285716,22.679285714285715
2019-02,Kaohsiung,2019-02-14 12:00:00,4.685642857142858,23.658214285714283
2019-02,Miaoli,2019-02-14 12:00:00,2.7357857142857145,19.435
2019-02,Pingtung,2019-02-14 12:00:00,4.685642857142858,23.526785714285715
2019-02,Taichung,2019-02-14 12:00:00,2.7357857142857145,20.26607142857143
2019-02,Tainan,2019-02-14 12:00:00,4.1818607142857145,22.601428571428574
2019-02,Taipei,2019-02-14 12:00:00,1.8492678571428571,16.767500000000002
2019-02,Taitung,2019-02-14 12:00:00,3.822617857142857,20.281785714285714
2019-02,Taoyuan,2019-02-14 12:00:00,3.1261571428571426,16.767500000000002
2019-02,Yunlin,2019-02-14 12:00:00,4.1818607142857145,19.508928571428573
2019-03,Changhua,2019-03-16 00:00:00,3.3191516129032257,20.54741935483871
2019-03,Chiayi,2019-03-16 00:00:00,3.958745161290323,19.24516129032258
2019-03,Hsinchu,2019-03-16 00:00:00,3.3191516129032257,18.187419354838706
2019-03,Hualien,2019-03-16 00:00:00,3.1640129032258066,22.971290322580646
2019-03,Kaohsiung,2019-03-16 00:00:00,4.687812903225807,23.990645161290324
2019-03,Miaoli,2019-03-16 00:00:00,3.3191516129032257,20.199032258064516
2019-03,Pingtung,2019-03-16 00:00:00,4.687812903225807,23.661290322580644
2019-03,Taichung,2019-03-16 00:00:00,3.3191516129032257,20.54741935483871
2019-03,Tainan,2019-03-16 00:00:00,3.958745161290323,23.128709677419355
2019-03,Taipei,2019-03-16 00:00:00,2.8145032258064515,18.187419354838706
2019-03,Taitung,2019-03-16 00:00:00,3.915916129032258,20.63225806451613
2019-03,Taoyuan,2019-03-16 00:00:00,3.112493548387097,18.187419354838706
2019-03,Yunlin,2019-03-16 00:00:00,3.958745161290323,19.24516129032258
2019-04,Changhua,2019-04-15 12:00:00,4.483583333333333,23.826999999999998
2019-04,Chiayi,2019-04-15 12:00:00,5.00664,22.459999999999997
2019-04,Hsinchu,2019-04-15 12:00:00,4.483583333333333,22.264333333333333
2019-04,Hualien,2019-04-15 12:00:00,4.4436366666666665,25.470666666666666
2019-04,Kaohsiung,2019-04-15 12:00:00,5.61607,25.970000000000002
2019-04,Miaoli,2019-04-15 12:00:00,4.483583333333333,23.200666666666667
2019-04,Pingtung,2019-04-15 12:00:00,5.61607,26.243
2019-04,Taichung,2019-04-15 12:00:00,4.483583333333333,23.826999999999998
2019-04,Tainan,2019-04-15 12:00:00,5.00664,25.521666666666665
2019-04,Taipei,2019-04-15 12:00:00,4.02048,22.264333333333333
2019-04,Taitung,2019-04-15 12:00:00,4.818886666666667,23.749666666666666
2019-04,Taoyuan,2019-04-15 12:00:00,4.328436666666667,22.264333333333333
2019-04,Yunlin,2019-04-15 12:00:00,5.00664,22.459999999999997
2019-05,Changhua,2019-05-16 00:00:00,3.8648903225806452,24.268387096774195
2019-05,Chiayi,2019-05-16 00:00:00,3.8293064516129034,22.470645161290324
2019-05,Hsinchu,2019-05-16 00:00:00,3.8648903225806452,23.31064516129032
2019-05,Hualien,2019-05-16 00:00:00,3.2755677419354843,26.17258064516129
2019-05,Kaohsiung,2019-05-16 00:00:00,4.3482419354838715,27.006774193548388
2019-05,Miaoli,2019-05-16 00:00:00,3.8648903225806452,24.35451612903226
2019-05,Pingtung,2019-05-16 00:00:00,4.3482419354838715,26.383225806451613
2019-05,Taichung,2019-05-16 00:00:00,3.8648903225806452,24.268387096774195
2019-05,Tainan,2019-05-16 00:00:00,3.8293064516129034,26.434193548387096
2019-05,Taipei,2019-05-16 00:00:00,3.6692709677419355,23.31064516129032
2019-05,Taitung,2019-05-16 00:00:00,3.975774193548387,23.94677419354839
2019-05,Taoyuan,2019-05-16 00:00:00,3.157683870967742,23.31064516129032
2019-05,Yunlin,2019-05-16 00:00:00,3.8293064516129034,22.470645161290324
2019-06,Changhua,2019-06-15 12:00:00,4.855276666666667,26.205333333333332
2019-06,Chiayi,2019-06-15 12:00:00,4.77158,23.949666666666666
2019-06,Hsinchu,2019-06-15 12:00:00,4.855276666666667,26.382
2019-06,Hualien,2019-06-15 12:00:00,4.670833333333333,28.804666666666666
2019-06,Kaohsiung,2019-06-15 12:00:00,5.253063333333333,29.386666666666667
2019-06,Miaoli,2019-06-15 12:00:00,4.855276666666667,26.456000000000003
2019-06,Pingtung,2019-06-15 12:00:00,5.253063333333333,27.81
2019-06,Taichung,2019-06-15 12:00:00,4.855276666666667,26.205333333333332
2019-06,Tainan,2019-06-15 12:00:00,4.77158,28.911
2019-06,Taipei,2019-06-15 12:00:00,4.349473333333333,26.382
2019-06,Taitung,2019-06-15 12:00:00,5.34335,25.94333333333333
2019-06,Taoyuan,2019-06-15 12:00:00,4.399746666666667,26.382
2019-06,Yunlin,2019-06-15 12:00:00,4.77158,23.949666666666666
2019-07,Changhua,2019-07-16 00:00:00,5.85451935483871,27.03322580645161
2019-07,Chiayi,2019-07-16 00:00:00,5.2097354838709675,24.69483870967742
2019-07,Hsinchu,2019-07-16 00:00:00,5.85451935483871,27.699354838709677
2019-07,Hualien,2019-07-16 00:00:00,5.8904645161290325,29.490322580645163
2019-07,Kaohsiung,2019-07-16 00:00:00,5.072964516129032,29.753225806451614
2019-07,Miaoli,2019-07-16 00:00:00,5.85451935483871,27.404193548387095
2019-07,Pingtung,2019-07-16 00:00:00,5.072964516129032,28.015483870967742
2019-07,Taichung,2019-07-16 00:00:00,5.85451935483871,27.03322580645161
2019-07,Tainan,2019-07-16 00:00:00,5.2097354838709675,29.33516129032258
2019-07,Taipei,2019-07-16 00:00:00,5.876822580645161,27.699354838709677
2019-07,Taitung,2019-07-16 00:00:00,6.045961290322581,26.30806451612903
2019-07,Taoyuan,2019-07-16 00:00:00,5.600561290322581,27.699354838709677
2019-07,Yunlin,2019-07-16 00:00:00,5.2097354838709675,24.69483870967742
2019-08,Changhua,2019-08-16 00:00:00,5.064132258064516,27.190645161290323
2019-08,Chiayi,2019-08-16 00:00:00,4.436309677419355,24.864193548387096
2019-08,Hsinchu,2019-08-16 00:00:00,5.064132258064516,27.528709677419354
2019-08,Hualien,2019-08-16 00:00:00,5.018774193548387,29.174838709677417
2019-08,Kaohsiung,2019-08-16 00:00:00,4.20891935483871,29.198709677419355
2019-08,Miaoli,2019-08-16 00:00:00,5.064132258064516,27.573870967741936
2019-08,Pingtung,2019-08-16 00:00:00,4.20891935483871,27.738064516129032
2019-08,Taichung,2019-08-16 00:00:00,5.064132258064516,27.190645161290323
2019-08,Tainan,2019-08-16 00:00:00,4.436309677419355,28.831612903225807
2019-08,Taipei,2019-08-16 00:00:00,5.768125806451613,27.528709677419354
2019-08,Taitung,2019-08-16 00:00:00,5.332990322580645,26.05838709677419
2019-08,Taoyuan,2019-08-16 00:00:00,4.933564516129032,27.528709677419354
2019-08,Yunlin,2019-08-16 00:00:00,4.436309677419355,24.864193548387096
2019-09,Changhua,2019-09-15 12:00:00,5.24209,26.028666666666666
2019-09,Chiayi,2019-09-15 12:00:00,5.171670000000001,23.779666666666667
2019-09,Hsinchu,2019-09-15 12:00:00,5.24209,25.365000000000002
2019-09,Hualien,2019-09-15 12:00:00,4.744223333333333,27.827333333333335
2019-09,Kaohsiung,2019-09-15 12:00:00,5.055846666666667,28.337
2019-09,Miaoli,2019-09-15 12:00:00,5.24209,26.398666666666667
2019-09,Pingtung,2019-09-15 12:00:00,5.055846666666667,27.050666666666665
2019-09,Taichung,2019-09-15 12:00:00,5.24209,26.028666666666666
2019-09,Tainan,2019-09-15 12:00:00,5.171670000000001,27.799
2019-09,Taipei,2019-09-15 12:00:00,4.791086666666667,25.365000000000002
2019-09,Taitung,2019-09-15 12:00:00,4.638283333333333,24.567999999999998
2019-09,Taoyuan,2019-09-15 12:00:00,4.473466666666667,25.365000000000002
2019-09,Yunlin,2019-09-15 12:00:00,5.171670000000001,23.779666666666667
2019-10,Changhua,2019-10-16 00:00:00,4.724512903225807,24.676451612903225
2019-10,Chiayi,2019-10-16 00:00:00,4.767645161290322,22.498387096774195
2019-10,Hsinchu,2019-10-16 00:00:00,4.724512903225807,22.71483870967742
2019-10,Hualien,2019-10-16 00:00:00,4.183725806451613,25.950000000000003
2019-10,Kaohsiung,2019-10-16 00:00:00,4.877312903225806,26.990000000000002
2019-10,Miaoli,2019-10-16 00:00:00,4.724512903225807,24.5058064516129
2019-10,Pingtung,2019-10-16 00:00:00,4.877312903225806,25.986129032258066
2019-10,Taichung,2019-10-16 00:00:00,4.724512903225807,24.676451612903225
2019-10,Tainan,2019-10-16 00:00:00,4.767645161290322,26.283870967741933
2019-10,Taipei,2019-10-16 00:00:00,4.105467741935484,22.71483870967742
2019-10,Taitung,2019-10-16 00:00:00,4.503090322580645,22.83677419354839
2019-10,Taoyuan,2019-10-16 00:00:00,4.139561290322581,22.71483870967742
2019-10,Yunlin,2019-10-16 00:00:00,4.767645161290322,22.498387096774195
2019-11,Changhua,2019-11-15 12:00:00,3.746106666666667,22.761000000000003
2019-11,Chiayi,2019-11-15 12:00:00,4.221173333333334,21.159333333333333
2019-11,Hsinchu,2019-11-15 12:00:00,3.746106666666667,19.898333333333333
2019-11,Hualien,2019-11-15 12:00:00,3.243243333333333,23.973333333333336
2019-11,Kaohsiung,2019-11-15 12:00:00,4.249396666666667,25.230999999999998
2019-11,Miaoli,2019-11-15 12:00:00,3.746106666666667,22.038999999999998
2019-11,Pingtung,2019-11-15 12:00:00,4.249396666666667,24.497
2019-11,Taichung,2019-11-15 12:00:00,3.746106666666667,22.761000000000003
2019-11,Tainan,2019-11-15 12:00:00,4.221173333333334,24.447
2019-11,Taipei,2019-11-15 12:00:00,2.897116666666667,19.898333333333333
2019-11,Taitung,2019-11-15 12:00:00,3.4041799999999998,20.822999999999997
2019-11,Taoyuan,2019-11-15 12:00:00,3.3270233333333334,19.898333333333333
2019-11,Yunlin,2019-11-15 12:00:00,4.221173333333334,21.159333333333333
2019-12,Changhua,2019-12-16 00:00:00,2.8579935483870966,19.065483870967743
2019-12,Chiayi,2019-12-16 00:00:00,3.3835870967741934,17.69451612903226
2019-12,Hsinchu,2019-12-16 00:00:00,2.8579935483870966,16.89548387096774
2019-12,Hualien,2019-12-16 00:00:00,2.8030774193548385,21.799032258064514
2019-12,Kaohsiung,2019-12-16 00:00:00,3.5000322580645165,22.491290322580646
2019-12,Miaoli,2019-12-16 00:00:00,2.8579935483870966,18.621612903225806
2019-12,Pingtung,2019-12-16 00:00:00,3.5000322580645165,22.07903225806452
2019-12,Taichung,2019-12-16 00:00:00,2.8579935483870966,19.065483870967743
2019-12,Tainan,2019-12-16 00:00:00,3.3835870967741934,21.43064516129032
2019-12,Taipei,2019-12-16 00:00:00,2.1195387096774194,16.89548387096774
2019-12,Taitung,2019-12-16 00:00:00,2.8549032258064515,18.75258064516129
2019-12,Taoyuan,2019-12-16 00:00:00,2.742767741935484,16.89548387096774
2019-12,Yunlin,2019-12-16 00:00:00,3.3835870967741934,17.69451612903226
2020-01,Changhua,2020-01-16 00:00:00,3.0650129032258064,17.620645161290323
2020-01,Chiayi,2020-01-16 00:00:00,3.946177419354839,16.276774193548388
2020-01,Hsinchu,2020-01-16 00:00:00,3.0650129032258064,15.46032258064516
2020-01,Hualien,2020-01-16 00:00:00,2.8767870967741938,21.311612903225804
2020-01,Kaohsiung,2020-01-16 00:00:00,4.001229032258064,21.90838709677419
2020-01,Miaoli,2020-01-16 00:00:00,3.0650129032258064,17.46451612903226
2020-01,Pingtung,2020-01-16 00:00:00,4.001229032258064,21.315806451612904
2020-01,Taichung,2020-01-16 00:00:00,3.0650129032258064,17.620645161290323
2020-01,Tainan,2020-01-16 00:00:00,3.946177419354839,20.36774193548387
2020-01,Taipei,2020-01-16 00:00:00,2.383848387096774,15.46032258064516
2020-01,Taitung,2020-01-16 00:00:00,3.0309612903225807,18.345806451612905
2020-01,Taoyuan,2020-01-16 00:00:00,3.0486999999999997,15.46032258064516
2020-01,Yunlin,2020-01-16 00:00:00,3.946177419354839,16.276774193548388
2020-02,Changhua,2020-02-15 00:00:00,3.714113793103448,18.71793103448276
2020-02,Chiayi,2020-02-15 00:00:00,4.390220689655172,17.121379310344828
2020-02,Hsinchu,2020-02-15 00:00:00,3.714113793103448,16.250689655172412
2020-02,Hualien,2020-02-15 00:00:00,3.0521103448275864,21.509999999999998
2020-02,Kaohsiung,2020-02-15 00:00:00,4.5036344827586205,22.753103448275862
2020-02,Miaoli,2020-02-15 00:00:00,3.714113793103448,18.132758620689657
2020-02,Pingtung,2020-02-15 00:00:00,4.5036344827586205,21.853793103448275
2020-02,Taichung,2020-02-15 00:00:00,3.714113793103448,18.71793103448276
2020-02,Tainan,2020-02-15 00:00:00,4.390220689655172,21.395862068965517
2020-02,Taipei,2020-02-15 00:00:00,3.1129724137931034,16.250689655172412
2020-02,Taitung,2020-02-15 00:00:00,3.282951724137931,18.38448275862069
2020-02,Taoyuan,2020-02-15 00:00:00,3.351855172413793,16.250689655172412
2020-02,Yunlin,2020-02-15 00:00:00,4.390220689655172,17.121379310344828
2020-03,Changhua,2020-03-16 00:00:00,3.7062290322580647,21.393548387096775
2020-03,Chiayi,2020-03-16 00:00:00,4.456216129032258,20.19161290322581
2020-03,Hsinchu,2020-03-16 00:00:00,3.7062290322580647,18.698709677419355
2020-03,Hualien,2020-03-16 00:00:00,3.3396161290322577,22.950000000000003
2020-03,Kaohsiung,2020-03-16 00:00:00,4.996648387096774,24.156451612903226
2020-03,Miaoli,2020-03-16 00:00:00,3.7062290322580647,20.73483870967742
2020-03,Pingtung,2020-03-16 00:00:00,4.996648387096774,24.041290322580643
2020-03,Taichung,2020-03-16 00:00:00,3.7062290322580647,21.393548387096775
2020-03,Tainan,2020-03-16 00:00:00,4.456216129032258,23.414516129032258
2020-03,Taipei,2020-03-16 00:00:00,2.786558064516129,18.698709677419355
2020-03,Taitung,2020-03-16 00:00:00,4.012822580645161,20.881290322580647
2020-03,Taoyuan,2020-03-16 00:00:00,3.345032258064516,18.698709677419355
2020-03,Yunlin,2020-03-16 00:00:00,4.456216129032258,20.19161290322581
2020-04,Changhua,2020-04-15 12:00:00,4.276210000000001,21.701
2020-04,Chiayi,2020-04-15 12:00:00,4.6977166666666665,20.175
2020-04,Hsinchu,2020-04-15 12:00:00,4.276210000000001,19.042666666666666
2020-04,Hualien,2020-04-15 12:00:00,3.4425266666666667,23.278666666666666
2020-04,Kaohsiung,2020-04-15 12:00:00,5.13347,24.464
2020-04,Miaoli,2020-04-15 12:00:00,4.276210000000001,21.226
2020-04,Pingtung,2020-04-15 12:00:00,5.13347,24.612333333333332
2020-04,Taichung,2020-04-15 12:00:00,4.276210000000001,21.701
2020-04,Tainan,2020-04-15 12:00:00,4.6977166666666665,23.64966666666667
2020-04,Taipei,2020-04-15 12:00:00,3.6115566666666665,19.042666666666666
2020-04,Taitung,2020-04-15 12:00:00,4.14316,21.122333333333334
2020-04,Taoyuan,2020-04-15 12:00:00,3.498343333333333,19.042666666666666
2020-04,Yunlin,2020-04-15 12:00:00,4.6977166666666665,20.175
2020-05,Changhua,2020-05-16 00:00:00,4.934987096774194,26.311290322580643
2020-05,Chiayi,2020-05-16 00:00:00,4.920016129032258,24.408709677419353
2020-05,Hsinchu,2020-05-16 00:00:00,4.934987096774194,25.258387096774193
2020-05,Hualien,2020-05-16 00:00:00,4.395896774193548,27.23709677419355
2020-05,Kaohsiung,2020-05-16 00:00:00,5.347658064516129,27.63806451612903
2020-05,Miaoli,2020-05-16 00:00:00,4.934987096774194,25.68064516129032
2020-05,Pingtung,2020-05-16 00:00:00,5.347658064516129,27.57193548387097
2020-05,Taichung,2020-05-16 00:00:00,4.934987096774194,26.311290322580643
2020-05,Tainan,2020-05-16 00:00:00,4.920016129032258,27.517419354838708
2020-05,Taipei,2020-05-16 00:00:00,4.2432483870967745,25.258387096774193
2020-05,Taitung,2020-05-16 00:00:00,4.987338709677419,25.49258064516129
2020-05,Taoyuan,2020-05-16 00:00:00,4.050648387096774,25.258387096774193
2020-05,Yunlin,2020-05-16 00:00:00,4.920016129032258,24.408709677419353
2020-06,Changhua,2020-06-15 12:00:00,6.218616666666667,26.719333333333335
2020-06,Chiayi,2020-06-15 12:00:00,5.9677533333333335,24.204333333333334
2020-06,Hsinchu,2020-06-15 12:00:00,6.218616666666667,27.630666666666666
2020-06,Hualien,2020-06-15 12:00:00,6.3155,29.547666666666668
2020-06,Kaohsiung,2020-06-15 12:00:00,6.58362,29.644333333333336
2020-06,Miaoli,2020-06-15 12:00:00,6.218616666666667,27.038666666666664
2020-06,Pingtung,2020-06-15 12:00:00,6.58362,28.030666666666665
2020-06,Taichung,2020-06-15 12:00:00,6.218616666666667,26.719333333333335
2020-06,Tainan,2020-06-15 12:00:00,5.9677533333333335,29.193666666666665
2020-06,Taipei,2020-06-15 12:00:00,5.897613333333334,27.630666666666666
2020-06,Taitung,2020-06-15 12:00:00,6.84086,26.283666666666665
2020-06,Taoyuan,2020-06-15 12:00:00,5.7265500000000005,27.630666666666666
2020-06,Yunlin,2020-06-15 12:00:00,5.9677533333333335,24.204333333333334
2020-07,Changhua,2020-07-16 00:00:00,6.185706451612903,27.921612903225807
2020-07,Chiayi,2020-07-16 00:00:00,5.90413870967742,25.343548387096774
2020-07,Hsinchu,2020-07-16 00:00:00,6.185706451612903,28.36225806451613
2020-07,Hualien,2020-07-16 00:00:00,6.252422580645161,29.70258064516129
2020-07,Kaohsiung,2020-07-16 00:00:00,6.094264516129033,30.328709677419354
